cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,IDdepsam,IDdepsmb,DEPSMRA,DEPSMRN,NTRCDSMJ,IDdeplam,IDdeplgb,DEPLGRA,DEPLGRN,TRNNIA,TRNNIN,NTRTMLGJ
"15118","16041","1002850","1060841","FARMERS EXCHANGE BANK","Cherokee","OK","73728","12/31/2017","8/22/2022","NM","419 S. Grand St.","FARMERS EXCHANGE BCORP INC","6","0","0","4","1","Alfalfa","","","3/2/1935","5/3/1935","2/26/2016","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.gatewayfirst.com","154473","6338","1633","120","71511","151826","159","0","0","","","28291"
"4611","0","137559","","FARMERS NATIONAL BANK","Phillipsburg","KS","67661","12/31/2017","8/22/2022","N","759 State St.","","5","0","0","2","0","Phillips","","","2/26/1921","1/1/1934","1/19/2012","Stock","0","0","OCC","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://www.farmersnationalbankonline.com","76720","6728","8082","407","43922","20888","44","963","2","","","4249"
"15928","0","166849","2156835","FARMERS NATIONAL BANK OF GRIGGSVILLE","Griggsville","IL","62340","12/31/2017","8/22/2022","N","108 W. Quincy St.","GRIGGSVILLE BANCSHARES INC","3","0","0","2","1","Pike","","","2/13/1943","2/13/1943","10/3/2008","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.fnbgriggsville.com","66866","4610","2282","152","36717","9915","20","0","0","","","536"
"18284","0","624648","1416569","FARMERS SAVINGS BANK","Fostoria","IA","51340","12/31/2017","8/22/2022","NM","10 Hwy. Ave. N.W.","FOSTORIA BANKSHARES INC","2","0","0","2","0","Clay","","","8/24/1916","8/4/1960","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.fsbfostoria.com","54476","5080","4621","170","21538","26650","48","622","2","","","5385"
"25668","0","656247","","FARMERS SAVINGS BANK","Frederika","IA","50631","12/31/2017","8/22/2022","NM","103 3rd St","","1","0","0","2","0","Bremer","47940","Waterloo-Cedar Falls, IA","2/26/1926","10/9/1984","3/31/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","28616","2883","1605","108","11750","5201","11","294","1","","","294"
"14807","13236","774347","1203460","FARMERS SAVINGS BANK","Colesburg","IA","52035","12/31/2017","8/22/2022","NM","205 Main St.","MARJON BCORP INC","5","0","0","2","1","Delaware","","","1/1/1907","10/16/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","WWW.FARMERSSAVINGSBANK.COM","114943","5986","13236","420","85708","39040","53","1188","3","","","7070"
"10500","15411","380346","1889846","FARMERS SAVINGS BANK","Wever","IA","52658","12/31/2017","8/22/2022","NM","3542 168th St.","FSB BCORP","3","0","0","2","1","Lee","","","10/9/1908","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.fsbwever.com","82486","5579","4321","267","39893","30271","56","275","1","","","1492"
"18394","0","741844","1889499","FARMERS SAVINGS BANK","Marshalltown","IA","50158","12/31/2017","8/22/2022","NM","205 W. Main St.","BEAMAN BANCSHARES INC","3","0","0","2","0","Marshall","","","4/1/1894","6/1/1961","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.fsb-iowa.com","62072","4858","3999","233","20963","18947","37","0","0","","","4319"
"8097","0","431846","1404753","FARMERS SAVINGS BANK","Victor","IA","52347","12/31/2017","8/22/2022","NM","606 3rd St.","FSB OF VICTOR INC","1","0","0","2","1","Iowa","","","1/29/1891","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","","25328","1162","1504","41","6339","5529","10","0","0","","","0"
"13025","11920","205346","1207338","FARMERS SAVINGS BANK","Mineral Point","WI","53565","12/31/2017","8/22/2022","NM","305 Doty St.","SOUTHERN WI BANCSHARES CORP","6","0","0","8","1","Iowa","31540","Madison, WI","1/1/1917","1/1/1934","1/27/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","WWW.FARMERSSAVINGS.COM","171928","15316","18441","793","34992","71362","98","2375","7","","","2602"
"10122","0","368344","1202333","FARMERS SAVINGS BANK & TRUST","Traer","IA","50675","12/31/2017","8/22/2022","NM","611 2nd St.","TALEN INC","2","0","0","2","1","Tama","","","1/1/1915","1/1/1934","5/12/2008","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.fsb-traer.com","105571","8027","8437","591","36888","25434","49","258","1","","","2749"
"9122","0","228055","1126523","FARMERS SECURITY BANK","Washburn","ND","58577","12/31/2017","8/22/2022","NM","710 Main St.","MCLEAN BANK HOLDING CO","1","0","0","2","0","Mclean","","","10/30/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","","36158","2584","1417","202","11414","12735","16","0","0","","","331"
"9295","0","749840","1201756","FARMERS STATE BANK","Lake View","IA","51450","12/31/2017","8/22/2022","SM","401 Main St.","JEMS INC","1","0","0","2","0","Sac","","","1/1/1914","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","www.fsblv.com","18609","1816","3006","99","3513","7530","16","303","1","","","0"
"12107","0","921936","1209819","FARMERS STATE BANK","Elmwood","IL","61529","12/31/2017","8/22/2022","NM","104 E. Main St.","ELMWOOD BANCSHARES INC","1","0","0","2","1","Peoria","37900","Peoria, IL","12/6/1864","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","www.fsbelmwood.com","35489","2625","2877","132","13403","6584","13","0","0","","","1002"
"879","14287","773032","2645937","FARMERS STATE BANK","Lincolnton","GA","30817","12/31/2017","8/22/2022","NM","Us. Hwy. 378 &ward Ave.","LINCOLN BANCSHARES INC","3","0","0","8","1","Lincoln","12260","Augusta-Richmond County, GA-SC","12/2/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Atlanta","Atlanta","Southern","Southeast","0","1","http://fsblcww.com","66601","7399","6956","248","26351","32162","43","1575","4","","","9652"
"14344","0","603559","1989643","FARMERS STATE BANK","Phillipsburg","KS","67661","12/31/2017","8/22/2022","SM","110 W State St","PHILLIPS HOLDINGS INC","1","0","0","2","1","Phillips","","","1/1/1909","5/8/1934","3/31/2006","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Hays","Kansas City","Western","Western","0","1","http://WWW.FSBPHILLIPSBURG.COM","22612","1736","873","91","13178","8197","17","341","1","","","1301"
"12855","10512","840747","1204832","FARMERS STATE BANK","Waterloo","IA","50701","12/31/2017","8/22/2022","NM","131 Tower Park Dr.","FSB FINANCIAL SERVICES INC","10","0","0","4","1","Black Hawk","47940","Waterloo-Cedar Falls, IA","6/25/1903","1/1/1934","1/27/2015","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.fsb1879.com","423627","95994","10914","460","231895","347092","288","527","2","","","82001"
"15126","0","680747","1205473","FARMERS STATE BANK","Hillsboro","WI","54634","12/31/2017","8/22/2022","NM","726 Water Ave.","BOSSHARD FINANCIAL GROUP INC","5","0","0","8","0","Vernon","","","1/6/1913","1/1/1934","1/23/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","fsbhillsboro.com","97979","11265","12680","513","36343","30137","47","884","2","","","3794"
"5797","0","537243","2471985","FARMERS STATE BANK","Northwood","IA","50459","12/31/2017","8/22/2022","NM","99 7th St. N.","FARMERS STATE BANCSHARES INC","8","0","0","2","0","Worth","","","11/15/1921","1/1/1934","9/10/2012","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.fsbbanks.com","107444","9279","10303","672","48932","39979","62","657","2","","","19242"
"5838","10241","131717","1071539","FARMERS STATE BANK","Booneville","KY","41314","12/31/2017","8/22/2022","NM","Main St.","MIDDLEFORK FINANCIAL GROUP INC","2","0","0","8","1","Owsley","","","1/2/1931","1/1/1934","10/8/2014","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Lexington","Cleveland","Central","Southeast","0","1","http://www.farmersstatebankky.com","33831","10937","2092","80","14622","4930","12","0","0","","","750"
"6080","16056","199052","3613504","FARMERS STATE BANK","Stickney","SD","57375","12/31/2017","8/22/2022","NM","221 Main St.","JOHN T VUCUREVICH FOUNDATION","3","0","0","2","0","Aurora","","","1/1/1925","1/1/1934","10/1/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","60988","3482","5245","208","23679","29272","46","0","0","","","1646"
"15367","0","461058","1144228","FARMERS STATE BANK","Groesbeck","TX","76642","12/31/2017","8/22/2022","NM","121 S. Ellis St.","GROESBECK BANCSHARES INC","6","0","0","2","1","Limestone","","","1/1/1913","3/14/1936","3/31/2006","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.farmersstatebanktexas.com","88863","7478","1509","107","16101","29966","60","0","0","","","1482"
"8647","9759","327220","1883219","FARMERS STATE BANK","West Salem","OH","44287","12/31/2017","8/22/2022","NM","11 S. Main St.","COMMUNITY IND BCORP INC","5","0","0","8","0","Wayne","","","4/15/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","1","www.farmersstate-oh.com","74253","10106","3643","230","7643","25974","48","391","1","","","0"
"11307","15388","477648","1118966","FARMERS STATE BANK","Pittsfield","IL","62363","12/31/2017","8/22/2022","NM","108 E. Adams St.","PIKE BCORP INC","6","0","0","2","1","Pike","","","1/26/1889","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.farmersstate.com","138729","12026","8099","442","27408","70708","109","709","2","","","8900"
"13407","0","875057","1109320","FARMERS STATE BANK","Center","TX","75935","12/31/2017","8/22/2022","NM","115 Shelbyville St.","FARMERS BANCSHARES INC","6","0","0","2","1","Shelby","","","7/7/1910","1/1/1934","7/21/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.fsbctx.bank","160044","10954","7912","254","61334","113121","170","516","2","","","26640"
"342","15340","475354","2108227","FARMERS STATE BANK","Victor","MT","59875","12/31/2017","8/22/2022","SM","103 Main St.","FARMERS STATE FINANCIAL CORP","9","0","0","4","0","Ravalli","","","1/1/1907","1/1/1934","10/11/2017","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Minneapolis","Western","West","0","1","www.farmersebank.com","249809","23798","12195","667","48116","58575","127","1235","4","","","8437"
"526","0","542854","3108439","FARMERS STATE BANK","Pine Bluffs","WY","82082","12/31/2017","8/22/2022","SM","103 E. 2nd","COMMERCIAL BCORP","1","0","0","2","0","Laramie","16940","Cheyenne, WY","4/30/1915","1/1/1934","1/1/2012","Stock","0","0","FED","DIF","San Francisco","SAN FRANCISCO","Billings","Kansas City","Western","West","0","1","www.bankinwyo.com","16035","1183","109","7","2604","7630","8","0","0","","","0"
"10004","13641","599643","1249691","FARMERS STATE BANK","Markesan","WI","53946","12/31/2017","8/22/2022","NM","86 E. Water St.","FS BANCSHARES INC","2","0","0","4","0","Green Lake","","","1/20/1910","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Madison","Chicago","Central","Central","0","1","http://www.ergobank.com","50915","5488","5636","446","18581","11089","24","0","0","","","1787"
"19720","16064","113030","1080885","FARMERS STATE BANK","Dublin","GA","31021","12/31/2017","8/22/2022","NM","1620 Veterans Blvd","FARMERS BANCSHARES INC","3","0","0","4","1","Laurens","","","1/1/1934","6/19/1967","10/3/2016","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.farmersstate-online.net","77440","6228","8581","311","37195","21849","42","262","1","","","4868"
"13775","0","105530","1997862","FARMERS STATE BANK","Mountain City","TN","37683","12/31/2017","8/22/2022","NM","100 Main St.","FARMERS STATE BANCSHARES INC","3","0","0","4","0","Johnson","","","1/15/1934","1/27/1934","7/29/2015","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Knoxville","Atlanta","Southern","Southeast","0","1","www.fsbankmctn.com","86292","8112","11702","748","39313","19508","39","568","2","","","6349"
"14578","13452","113441","1245479","FARMERS STATE BANK","Lagrange","IN","46761","12/31/2017","8/22/2022","NM","220 S. Detroit St.","FS BCORP","11","0","1","8","0","Lagrange","","","7/16/1934","7/16/1934","1/2/2017","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Indianapolis","Chicago","Central","Central","0","1","http://www.farmersstatebank.com","354248","41016","25826","1503","65330","237917","207","1708","5","","","14356"
"8760","14194","208440","1245611","FARMERS STATE BANK","Algona","IA","50511","12/31/2017","8/22/2022","NM","501 E. State St.","WHITTEMORE BANCSHARES INC","3","0","0","2","1","Kossuth","","","1/1/1895","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.fsbiowa.com","61921","4014","4832","181","15563","19597","48","619","2","","","1769"
"14209","0","1006148","1200124","FARMERS STATE BANK","Marion","IA","52302","12/31/2017","8/22/2022","NM","1240 8th Ave.","NEIGHBOR INSURANCE AGENCY INC","8","0","0","4","1","Linn","16300","Cedar Rapids, IA","8/27/1927","4/9/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.myfsbonline.com","395770","30091","30767","1616","144238","193766","237","3074","8","","","34865"
"6156","0","694771","","FARMERS STATE BANK","Winthrop","WA","98862","12/31/2017","8/22/2022","NM","159 Riverside Ave.","","1","0","0","7","0","Okanogan","","","1/1/1916","1/1/1934","9/15/2015","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","http://farmersstatebankwa.com","25514","2107","0","0","0","6585","14","0","0","","","0"
"1686","0","120953","1122897","FARMERS STATE BANK","Parkston","SD","57366","12/31/2017","8/22/2022","NM","103 W. Main St.","PARKSTON INVESTMENT CO","4","0","0","2","0","Hutchinson","","","7/19/1919","1/1/1934","7/1/2015","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","http://www.fsbparkston.com","136293","8945","9807","400","55869","48564","85","1011","4","","","6648"
"16116","0","143859","4261005","FARMERS STATE BANK","Dodge","NE","68633","12/31/2017","8/22/2022","NM","355 2nd St","FARMERS STATE BANCSHARES INC","7","0","0","2","1","Dodge","","","1/1/1889","1/7/1944","11/27/2017","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.ne.bank","149232","6290","5585","389","94755","52172","105","1049","3","","","19102"
"13897","10013","757452","1067000","FARMERS STATE BANK","Cameron","MO","64429","12/31/2017","8/22/2022","NM","124 E. 3rd St.","FSC BANCSHARES INC","9","0","0","5","0","Clinton","28140","Kansas City, MO-KS","1/1/1934","2/14/1934","1/17/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","WWW.FSCBANK.COM","150156","11455","6313","503","39995","38781","82","0","0","","","4329"
"12293","0","407850","3068636","FARMERS STATE BANK","Hosmer","SD","57448","12/31/2017","8/22/2022","NM","102 W Main St","H2H BANCSHARES INC","1","0","0","2","1","Edmunds","","","10/18/1919","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","","13098","642","0","0","6150","3003","11","0","0","","","1454"
"9106","0","507349","1491810","FARMERS STATE BANK","Yale","IA","50277","12/31/2017","8/22/2022","NM","201 Main St.","YALE BCORP","1","0","0","2","1","Guthrie","19780","Des Moines-West Des Moines, IA","3/21/1921","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.yalebankiowa.com","29772","1975","2491","113","12319","10725","18","307","1","","","4348"
"16114","0","567736","3371701","FARMERS STATE BANK & TRUST CO.","Church Point","LA","70525","12/31/2017","8/22/2022","NM","110 W. Plaquemine","FSB BANCSHARES INC","5","0","0","4","1","Acadia","29180","Lafayette, LA","1/3/1944","1/3/1944","7/1/2010","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","http://www.farmers24.com","68047","5755","3006","284","22730","29164","49","618","2","","","3412"
"10458","16152","510947","2735931","FARMERS STATE BANK & TRUST CO.","Mount Sterling","IL","62353","12/31/2017","8/22/2022","NM","129 W. Main","MOUNT STERLING BCORP INC","4","0","0","2","0","Brown","","","6/1/1914","1/1/1934","4/2/2010","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","http://www.fsb-tc.com","60769","4274","3982","141","29273","13143","29","311","1","","","4822"
"11299","0","856346","2321398","FARMERS STATE BANK OF ALTO PASS, ILL.","Alto Pass","IL","62905","12/31/2017","8/22/2022","NM","55 N Elm St","FARMERS STATE HOLDING CORP","4","0","0","4","1","Union","","","1/1/1910","1/1/1934","8/15/2017","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","http://www.myfsb.com","137941","9258","3464","152","38624","33577","72","0","0","","","6140"
"1780","15527","956956","1055119","FARMERS STATE BANK OF CALHAN","Calhan","CO","80808","12/31/2017","8/22/2022","NM","1500 8th St.","PIEPER BCORP INC","3","0","0","8","1","El Paso","17820","Colorado Springs, CO","8/16/1916","1/1/1934","1/20/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.yourfsb.com","121218","12732","6733","264","37849","58819","98","0","0","","","13420"
"11133","0","91950","1496244","FARMERS STATE BANK OF CANTON","Canton","SD","57013","12/31/2017","8/22/2022","NM","220 E. 5th St.","LINCOLN HOLDING CO","1","0","0","2","0","Lincoln","43620","Sioux Falls, SD","10/1/1901","1/1/1934","7/19/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux Falls","Minneapolis","Western","West","0","1","www.cantonfarmersstatebank.com","28485","2806","1757","117","8861","8849","14","0","0","","","1000"
"10802","12651","41937","1427529","FARMERS STATE BANK OF DANFORTH","Danforth","IL","60930","12/31/2017","8/22/2022","NM","Front &adams St.","PRAIRIE STATE BCORP INC","2","0","0","2","0","Iroquois","","","10/18/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","","40023","2969","5723","170","7919","5052","15","292","1","","","765"
"10077","0","860231","","FARMERS STATE BANK OF EMDEN","Emden","IL","62635","12/31/2017","8/22/2022","NM","205 Lincoln St","","1","0","0","2","0","Logan","","","5/25/1891","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","Chicago","Central","Central","0","1","","14942","1114","734","26","8381","10491","20","311","1","","","2011"
"8214","0","1006157","","FARMERS STATE BANK OF HAMEL","Hamel","MN","55340","12/31/2017","8/22/2022","NM","145 Hamel Rd.","","2","0","0","7","1","Hennepin","33460","Minneapolis-St. Paul-Bloomington, MN-WI","1/1/1919","1/1/1934","6/2/2010","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.fsboh.com","67733","3938","5549","204","19175","44434","49","1000","2","","","4310"
"10561","0","1007752","4523440","FARMERS STATE BANK OF HARTLAND","Hartland","MN","56042","12/31/2017","8/22/2022","NM","601 N. Broadway","MINNESOTA CMTY BANCSHARES INC","3","0","0","2","1","Freeborn","","","2/19/1912","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","www.arcadian.bank","64245","4751","5452","198","20657","44734","56","736","2","","","1552"
"9354","15763","981453","1125003","FARMERS STATE BANK OF HOFFMAN","Hoffman","MN","56339","12/31/2017","8/22/2022","NM","103 Main Ave W","HOFFMAN BANCSHARES INC","1","0","0","2","1","Grant","","","3/21/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","www.fsbhoffman.net","17104","1405","960","42","6819","6702","15","0","0","","","1768"
"9259","11794","837541","1491520","FARMERS STATE BANK OF HOFFMAN","Hoffman","IL","62250","12/31/2017","8/22/2022","NM","100 W. 4th St.","FARMERS STATE BCORP INC","3","0","0","2","0","Clinton","41180","St. Louis, MO-IL","1/1/1911","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Mount Vernon","St. louis","Central","Central","0","1","www.fsbhoffman.com","90577","7175","4403","684","27698","30461","49","252","1","","","3434"
"13902","0","295646","","FARMERS STATE BANK OF MEDORA","Medora","IL","62063","12/31/2017","8/22/2022","NM","Main &washington St.","","1","0","0","2","0","Macoupin","41180","St. Louis, MO-IL","9/9/1912","2/17/1934","3/31/2016","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","","12952","987","556","96","4644","4216","8","0","0","","","1896"
"15011","12691","554941","","FARMERS STATE BANK OF MUNITH","Munith","MI","49259","12/31/2017","8/22/2022","NM","201 N. Main St.","","3","0","0","8","0","Jackson","27100","Jackson, MI","9/2/1922","2/4/1935","3/31/2006","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","","50488","4792","3203","202","12294","11128","20","0","0","","","0"
"14404","0","702966","4753528","FARMERS STATE BANK OF NEWCASTLE","Newcastle","TX","76372","12/31/2017","8/22/2022","SM","722 Broadway Ave.","NEWCASTLE BANCSHARES INC","1","0","0","2","0","Young","","","1/1/1909","5/23/1934","6/18/2015","Stock","0","0","FED","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","https://www.fmsbnewcastle.com","22167","1111","0","0","0","16719","43","0","0","","","0"
"1929","15884","803658","1126185","FARMERS STATE BANK OF TRIMONT","Trimont","MN","56176","12/31/2017","8/22/2022","NM","220 Main St. W.","FSB HOLDING CO INC","2","0","0","2","0","Martin","","","1/1/1912","1/1/1934","7/22/2009","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","www.trimontbank.com","38669","2980","2595","127","16845","9180","15","0","0","","","2253"
"10174","0","865852","1128385","FARMERS STATE BANK OF UNDERWOOD","Underwood","MN","56586","12/31/2017","8/22/2022","NM","110 Main St","UNDERWOOD BANCSHARES INC","3","0","0","2","1","Otter Tail","","","12/1/1915","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","WWW.farmersstbank.com","38362","3595","3441","205","15487","16696","26","839","1","","","8127"
"8864","0","899156","1124592","FARMERS STATE BANK OF WATKINS","Watkins","MN","55389","12/31/2017","8/22/2022","NM","Meeker &2nd Ave.","NEISEN BANCSHARES INC","1","0","0","8","1","Meeker","","","10/12/1914","1/1/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Mankato","Minneapolis","Central","West","0","1","","30733","2399","2604","207","9317","7088","14","285","1","","","889"
"8865","0","777254","1135619","FARMERS STATE BANK OF WEST CONCORD","West Concord","MN","55985","12/31/2017","8/22/2022","NM","181 Main St.","WEST CONCORD BANCSHARES INC","2","0","0","8","1","Dodge","40340","Rochester, MN","6/2/1930","1/1/1934","10/8/2014","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Minneapolis","Minneapolis","Central","West","0","1","heritagebankmn.com","32526","3316","3900","227","7162","8295","17","0","0","","","1294"
"11680","15539","653433","1205192","FARMERS STATE BANK OF WESTERN ILLINOIS","Alpha","IL","61413","12/31/2017","8/22/2022","SM","124 W. D St.","ALPHA BANCO INC","6","0","0","2","1","Henry","19340","Davenport-Moline-Rock Island, IA-IL","12/1/1910","1/1/1934","10/17/2017","Stock","0","0","FED","DIF","Chicago","CHICAGO","Princeton","Chicago","Central","Central","0","1","http://www.fsbwil.com","79636","7891","8452","650","27862","29861","40","0","0","","","6374"
"12758","0","37659","","FARMERS STATE BANK, ALLEN, OKLAHOMA","Allen","OK","74825","12/31/2017","8/22/2022","NM","101 E. Broadway","","2","0","0","4","1","Pontotoc","","","9/8/1922","1/1/1934","3/10/2017","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","http://www.fsballen.com","31358","2184","559","85","14189","5233","10","436","1","","","726"
"11003","0","365950","2973779","FARMERS STATE BANK, S/B","Schell City","MO","64783","12/31/2017","8/22/2022","NM","151 S. Main St.","FARMERS FINANCIAL CORP","5","0","0","4","0","Vernon","","","11/24/1910","1/1/1934","12/20/2007","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Springfield Mo","Kansas City","Western","West","0","1","http://www.lime.bank","39739","3229","2834","117","17408","6894","18","0","0","","","2184"
"8510","15720","646042","1135534","FARMERS TRUST & SAVINGS BANK","Earling","IA","51530","12/31/2017","8/22/2022","NM","122 Main St.","J CARL H BCORP","3","0","0","2","1","Shelby","","","1/1/1892","1/1/1934","6/3/2010","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Chicago","Western","Western","0","1","http://www.ftnsbank.net","59728","4577","2441","140","15937","15171","27","271","1","","","2236"
"14392","12433","382443","1208483","FARMERS TRUST & SAVINGS BANK","Williamsburg","IA","52361","12/31/2017","8/22/2022","NM","510 Elm St.","FTS FINANCIAL INC","2","0","0","2","1","Iowa","","","1/1/1934","5/1/1934","3/18/2009","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.ftsbia.com","59651","4580","1723","146","14618","27921","36","0","0","","","1954"
"14195","15624","825847","2630773","FARMERS TRUST AND SAVINGS BANK","Buffalo Center","IA","50424","12/31/2017","8/22/2022","SM","101 N Main St","KOSS-WINN BANCSHARES EMPLOYEE STK OWNERSHIP PLAN WITH 401 K PROVISIONS","5","0","1","2","1","Winnebago","","","1/1/1914","4/5/1934","2/3/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.ftsbbank.bank","128703","8972","15216","874","43283","66105","76","2521","7","","","2445"
